table_name,column_name,data_type,is_nullable
structural_theme_graph_corridor_regime_forecasts,corridor_classification,text,NO
structural_theme_graph_corridor_regime_forecasts,source_node_key,text,NO
structural_theme_graph_corridor_regime_forecasts,target_node_key,text,NO
structural_theme_graph_corridor_regime_forecasts,intermediary_node_keys,jsonb,NO
structural_theme_graph_corridor_regime_forecasts,path_nodes,jsonb,NO
structural_theme_graph_corridor_regime_forecasts,hop_count,integer,NO
structural_theme_graph_corridor_regime_forecasts,regime_sensitivity,text,NO
structural_theme_graph_corridor_regime_forecasts,activation_state,text,NO
structural_theme_graph_corridor_regime_forecasts,dynamics_classification,text,NO
structural_theme_graph_corridor_regime_forecasts,regime_transition_signal,text,NO
structural_theme_graph_corridor_regime_forecasts,bottleneck_node_key,text,YES
structural_theme_graph_corridor_regime_forecasts,current_corridor_intelligence_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,corridor_drift_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,corridor_mutation_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,stress_accumulation_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,corridor_survivability_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,bottleneck_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,reuse_frequency,integer,NO
structural_theme_graph_corridor_regime_forecasts,continuation_probability_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,instability_pressure_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,regime_transition_likelihood_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,structural_fragility_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,pathway_dominance_forecast_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,forecast_confidence_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,propagation_regime_forecast_score,numeric,NO
structural_theme_graph_corridor_regime_forecasts,forecast_horizon_days,integer,NO
structural_theme_graph_corridor_regime_forecasts,forecast_classification,text,NO
structural_theme_graph_corridor_regime_forecasts,forecast_signal,text,NO
structural_theme_graph_corridor_regime_forecasts,priority_flag,boolean,NO
structural_theme_graph_corridor_regime_forecasts,transition_watch_flag,boolean,NO
structural_theme_graph_corridor_regime_forecasts,instability_watch_flag,boolean,NO
structural_theme_graph_corridor_regime_forecasts,continuation_watch_flag,boolean,NO
structural_theme_graph_corridor_regime_forecasts,evidence_summary,jsonb,NO
structural_theme_graph_corridor_regime_forecasts,component_scores,jsonb,NO
structural_theme_graph_corridor_regime_forecasts,metadata,jsonb,NO
structural_theme_graph_corridor_regime_forecasts,created_at,timestamp with time zone,NO
structural_theme_graph_corridor_regime_forecasts,updated_at,timestamp with time zone,NO
structural_theme_graph_corridor_telemetry,id,bigint,NO
structural_theme_graph_corridor_telemetry,run_id,text,NO
structural_theme_graph_corridor_telemetry,run_date_sgt,date,NO
structural_theme_graph_corridor_telemetry,pipeline_name,text,NO
structural_theme_graph_corridor_telemetry,status,text,NO
structural_theme_graph_corridor_telemetry,canonical_edges_loaded,integer,NO
structural_theme_graph_corridor_telemetry,seed_edges_loaded,integer,NO
structural_theme_graph_corridor_telemetry,intermediaries_loaded,integer,NO
structural_theme_graph_corridor_telemetry,two_hop_corridors_detected,integer,NO
structural_theme_graph_corridor_telemetry,multi_hop_corridors_detected,integer,NO
structural_theme_graph_corridor_telemetry,corridors_persisted,integer,NO
structural_theme_graph_corridor_telemetry,bottlenecks_detected,integer,NO
structural_theme_graph_corridor_telemetry,validation_failures,integer,NO
structural_theme_graph_corridor_telemetry,runtime_seconds,numeric,YES
structural_theme_graph_corridor_telemetry,error_message,text,YES
structural_theme_graph_corridor_telemetry,details,jsonb,NO
structural_theme_graph_corridor_telemetry,created_at,timestamp with time zone,NO
structural_theme_graph_corridor_validation,id,bigint,NO
structural_theme_graph_corridor_validation,run_id,text,NO
structural_theme_graph_corridor_validation,run_date_sgt,date,NO
structural_theme_graph_corridor_validation,validation_name,text,NO
structural_theme_graph_corridor_validation,validation_status,text,NO
structural_theme_graph_corridor_validation,observed_value,numeric,YES
structural_theme_graph_corridor_validation,threshold_value,numeric,YES
structural_theme_graph_corridor_validation,message,text,YES
structural_theme_graph_corridor_validation,details,jsonb,NO
structural_theme_graph_corridor_validation,created_at,timestamp with time zone,NO
structural_theme_graph_directed_seed_edges,id,bigint,NO
structural_theme_graph_directed_seed_edges,run_id,text,NO
structural_theme_graph_directed_seed_edges,run_date_sgt,date,NO
structural_theme_graph_directed_seed_edges,rule_id,text,NO
structural_theme_graph_directed_seed_edges,source_node_key,text,NO
structural_theme_graph_directed_seed_edges,target_node_key,text,NO
structural_theme_graph_directed_seed_edges,intermediary_node_key,text,YES
structural_theme_graph_directed_seed_edges,edge_role,text,NO
structural_theme_graph_directed_seed_edges,relation_type,text,NO
structural_theme_graph_directed_seed_edges,confidence_score,numeric,NO
structural_theme_graph_directed_seed_edges,evidence_basis,text,YES
structural_theme_graph_directed_seed_edges,seed_hash,text,NO
structural_theme_graph_directed_seed_edges,created_at,timestamp with time zone,NO
structural_theme_graph_directed_seed_rules,id,bigint,NO
structural_theme_graph_directed_seed_rules,rule_id,text,NO
structural_theme_graph_directed_seed_rules,rule_name,text,NO
structural_theme_graph_directed_seed_rules,source_node_key,text,NO
structural_theme_graph_directed_seed_rules,intermediary_node_key,text,NO
structural_theme_graph_directed_seed_rules,target_node_key,text,NO
structural_theme_graph_directed_seed_rules,edge_1_relation,text,NO
structural_theme_graph_directed_seed_rules,edge_2_relation,text,NO
structural_theme_graph_directed_seed_rules,seed_category,text,NO
structural_theme_graph_directed_seed_rules,confidence_score,numeric,NO
structural_theme_graph_directed_seed_rules,evidence_basis,text,YES
structural_theme_graph_directed_seed_rules,is_active,boolean,NO
structural_theme_graph_directed_seed_rules,created_at,timestamp with time zone,NO
structural_theme_graph_directed_seed_telemetry,id,bigint,NO
structural_theme_graph_directed_seed_telemetry,run_id,text,NO
structural_theme_graph_directed_seed_telemetry,run_date_sgt,date,NO
structural_theme_graph_directed_seed_telemetry,pipeline_name,text,NO
structural_theme_graph_directed_seed_telemetry,status,text,NO
structural_theme_graph_directed_seed_telemetry,active_rules_loaded,integer,NO
structural_theme_graph_directed_seed_telemetry,source_edges_loaded,integer,NO
structural_theme_graph_directed_seed_telemetry,seed_edges_generated,integer,NO
structural_theme_graph_directed_seed_telemetry,seed_edges_persisted,integer,NO
structural_theme_graph_directed_seed_telemetry,validation_failures,integer,NO
structural_theme_graph_directed_seed_telemetry,runtime_seconds,numeric,YES
structural_theme_graph_directed_seed_telemetry,error_message,text,YES
structural_theme_graph_directed_seed_telemetry,details,jsonb,NO
structural_theme_graph_directed_seed_telemetry,created_at,timestamp with time zone,NO
structural_theme_graph_directed_seed_validation,id,bigint,NO
structural_theme_graph_directed_seed_validation,run_id,text,NO
structural_theme_graph_directed_seed_validation,run_date_sgt,date,NO
structural_theme_graph_directed_seed_validation,validation_name,text,NO
structural_theme_graph_directed_seed_validation,validation_status,text,NO
structural_theme_graph_directed_seed_validation,observed_value,numeric,YES
structural_theme_graph_directed_seed_validation,threshold_value,numeric,YES
structural_theme_graph_directed_seed_validation,message,text,YES
structural_theme_graph_directed_seed_validation,details,jsonb,NO
structural_theme_graph_directed_seed_validation,created_at,timestamp with time zone,NO
structural_theme_graph_drift_snapshots,id,bigint,NO
structural_theme_graph_drift_snapshots,snapshot_id,text,NO
structural_theme_graph_drift_snapshots,run_date_sgt,date,NO
structural_theme_graph_drift_snapshots,snapshot_version,text,NO
structural_theme_graph_drift_snapshots,anchor_theme_name,text,YES
structural_theme_graph_drift_snapshots,theme_name,text,YES
structural_theme_graph_drift_snapshots,transitions_detected,integer,NO
structural_theme_graph_drift_snapshots,strengthening_transitions,integer,NO
structural_theme_graph_drift_snapshots,weakening_transitions,integer,NO
structural_theme_graph_drift_snapshots,stabilizing_transitions,integer,NO
structural_theme_graph_drift_snapshots,destabilizing_transitions,integer,NO
structural_theme_graph_drift_snapshots,emerging_transitions,integer,NO
structural_theme_graph_drift_snapshots,dormant_transitions,integer,NO
structural_theme_graph_drift_snapshots,drift_rows_generated,integer,NO
structural_theme_graph_drift_snapshots,major_drift_count,integer,NO
structural_theme_graph_drift_snapshots,moderate_drift_count,integer,NO
structural_theme_graph_drift_snapshots,mild_drift_count,integer,NO
structural_theme_graph_drift_snapshots,avg_transition_strength,numeric,YES
structural_theme_graph_drift_snapshots,avg_drift_magnitude,numeric,YES
structural_theme_graph_drift_snapshots,strongest_transitions,jsonb,NO
structural_theme_graph_drift_snapshots,largest_drift_dimensions,jsonb,NO
structural_theme_graph_drift_snapshots,validation_status,text,NO
structural_theme_graph_drift_snapshots,validation_errors,jsonb,NO
structural_theme_graph_drift_snapshots,validation_warnings,jsonb,NO
structural_theme_graph_drift_snapshots,snapshot_metadata,jsonb,NO
structural_theme_graph_drift_snapshots,created_at,timestamp with time zone,NO
structural_theme_graph_drift_telemetry,id,bigint,NO
structural_theme_graph_drift_telemetry,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_graph_drift_telemetry,run_date_sgt,date,NO
structural_theme_graph_drift_telemetry,pipeline_name,text,NO
structural_theme_graph_drift_telemetry,snapshot_id,text,YES
structural_theme_graph_drift_telemetry,status,text,NO
structural_theme_graph_drift_telemetry,stability_rows_read,integer,NO
structural_theme_graph_drift_telemetry,transitions_upserted,integer,NO
structural_theme_graph_drift_telemetry,drift_rows_upserted,integer,NO
structural_theme_graph_drift_telemetry,validation_status,text,YES
structural_theme_graph_drift_telemetry,validation_error_count,integer,NO
structural_theme_graph_drift_telemetry,validation_warning_count,integer,NO
structural_theme_graph_drift_telemetry,runtime_seconds,numeric,YES
structural_theme_graph_drift_telemetry,github_run_id,text,YES
structural_theme_graph_drift_telemetry,github_workflow,text,YES
structural_theme_graph_drift_telemetry,github_repository,text,YES
structural_theme_graph_drift_telemetry,github_branch,text,YES
structural_theme_graph_drift_telemetry,error_message,text,YES
structural_theme_graph_drift_telemetry,telemetry_metadata,jsonb,NO
structural_theme_graph_drift_telemetry,created_at,timestamp with time zone,NO
structural_theme_graph_edge_evidence,id,bigint,NO
structural_theme_graph_edge_evidence,run_date_sgt,date,NO
structural_theme_graph_edge_evidence,theme_name,text,NO
structural_theme_graph_edge_evidence,source_node_key,text,NO
structural_theme_graph_edge_evidence,target_node_key,text,NO
structural_theme_graph_edge_evidence,source_node_type,text,NO
structural_theme_graph_edge_evidence,target_node_type,text,NO
structural_theme_graph_edge_evidence,edge_type,text,NO
structural_theme_graph_edge_evidence,evidence_source_table,text,NO
structural_theme_graph_edge_evidence,evidence_record_id,text,YES
structural_theme_graph_edge_evidence,evidence_title,text,YES
structural_theme_graph_edge_evidence,evidence_text,text,YES
structural_theme_graph_edge_evidence,evidence_url,text,YES
structural_theme_graph_edge_evidence,evidence_score,numeric,YES
structural_theme_graph_edge_evidence,directional_score,numeric,YES
structural_theme_graph_edge_evidence,driver_direction,text,YES
structural_theme_graph_edge_evidence,raw_payload,jsonb,YES
structural_theme_graph_edge_evidence,created_at,timestamp with time zone,NO
structural_theme_graph_edge_history,id,bigint,NO
structural_theme_graph_edge_history,snapshot_id,text,NO
structural_theme_graph_edge_history,run_date_sgt,date,NO
structural_theme_graph_edge_history,edge_key,text,NO
structural_theme_graph_edge_history,source_node_key,text,NO
structural_theme_graph_edge_history,target_node_key,text,NO
structural_theme_graph_edge_history,edge_type,text,NO
structural_theme_graph_edge_history,theme_name,text,YES
structural_theme_graph_edge_history,anchor_theme_name,text,YES
structural_theme_graph_edge_history,edge_strength,numeric,NO
structural_theme_graph_edge_history,directional_strength,numeric,NO
structural_theme_graph_edge_history,confidence_score,numeric,NO
structural_theme_graph_edge_history,evidence_intensity,numeric,NO
structural_theme_graph_edge_history,persistence_score,numeric,NO
structural_theme_graph_edge_history,evidence_count,integer,NO
structural_theme_graph_edge_history,edge_metadata,jsonb,NO
structural_theme_graph_edge_history,evidence_summary,jsonb,NO
structural_theme_graph_edge_history,created_at,timestamp with time zone,NO
structural_theme_graph_edge_stability,id,bigint,NO
structural_theme_graph_edge_stability,run_date_sgt,date,NO
structural_theme_graph_edge_stability,edge_key,text,NO
structural_theme_graph_edge_stability,source_node_key,text,NO
structural_theme_graph_edge_stability,target_node_key,text,NO
structural_theme_graph_edge_stability,edge_type,text,NO
structural_theme_graph_edge_stability,theme_name,text,YES
structural_theme_graph_edge_stability,anchor_theme_name,text,YES
structural_theme_graph_edge_stability,first_seen_date_sgt,date,YES
structural_theme_graph_edge_stability,last_seen_date_sgt,date,YES
structural_theme_graph_edge_stability,observation_count,integer,NO
structural_theme_graph_edge_stability,active_days,integer,NO
structural_theme_graph_edge_stability,persistence_ratio,numeric,NO
structural_theme_graph_edge_stability,avg_edge_strength,numeric,NO
structural_theme_graph_edge_stability,latest_edge_strength,numeric,NO
structural_theme_graph_edge_stability,min_edge_strength,numeric,NO
structural_theme_graph_edge_stability,max_edge_strength,numeric,NO
structural_theme_graph_edge_stability,strength_change_abs,numeric,NO
structural_theme_graph_edge_stability,strength_change_pct,numeric,YES
structural_theme_graph_edge_stability,avg_confidence_score,numeric,NO
structural_theme_graph_edge_stability,avg_evidence_intensity,numeric,NO
structural_theme_graph_edge_stability,avg_persistence_score,numeric,NO
structural_theme_graph_edge_stability,stability_score,numeric,NO
structural_theme_graph_edge_stability,reinforcement_score,numeric,NO
structural_theme_graph_edge_stability,decay_score,numeric,NO
structural_theme_graph_edge_stability,emergence_score,numeric,NO
structural_theme_graph_edge_stability,temporal_regime,text,NO
structural_theme_graph_edge_stability,relationship_status,text,NO
structural_theme_graph_edge_stability,stability_metadata,jsonb,NO
structural_theme_graph_edge_stability,created_at,timestamp with time zone,NO
structural_theme_graph_edge_stability,updated_at,timestamp with time zone,NO
structural_theme_graph_edges,id,bigint,NO
structural_theme_graph_edges,edge_key,text,NO
structural_theme_graph_edges,source_node_key,text,NO
structural_theme_graph_edges,target_node_key,text,NO
structural_theme_graph_edges,source_node_type,text,NO
structural_theme_graph_edges,target_node_type,text,NO
structural_theme_graph_edges,edge_type,text,NO
structural_theme_graph_edges,direction,text,NO
structural_theme_graph_edges,theme_name,text,YES
structural_theme_graph_edges,anchor_theme_name,text,YES
structural_theme_graph_edges,edge_strength,numeric,NO
structural_theme_graph_edges,directional_strength,numeric,NO
structural_theme_graph_edges,confidence_score,numeric,NO
structural_theme_graph_edges,evidence_intensity,numeric,NO
structural_theme_graph_edges,persistence_score,numeric,NO
structural_theme_graph_edges,evidence_count,integer,NO
structural_theme_graph_edges,positive_evidence_count,integer,NO
structural_theme_graph_edges,negative_evidence_count,integer,NO
structural_theme_graph_edges,neutral_evidence_count,integer,NO
structural_theme_graph_edges,first_seen_run_date_sgt,date,NO
structural_theme_graph_edges,last_seen_run_date_sgt,date,NO
structural_theme_graph_edges,edge_metadata,jsonb,NO
structural_theme_graph_edges,evidence_summary,jsonb,NO
structural_theme_graph_edges,is_active,boolean,NO
structural_theme_graph_edges,created_at,timestamp with time zone,NO
structural_theme_graph_edges,updated_at,timestamp with time zone,NO
structural_theme_graph_evolution_phase_events,id,bigint,NO
structural_theme_graph_evolution_phase_events,run_date_sgt,date,NO
structural_theme_graph_evolution_phase_events,evolution_run_id,bigint,YES
structural_theme_graph_evolution_phase_events,pipeline_name,text,NO
structural_theme_graph_evolution_phase_events,phase_name,text,NO
structural_theme_graph_evolution_phase_events,phase_order,integer,NO
structural_theme_graph_evolution_phase_events,phase_status,text,NO
structural_theme_graph_evolution_phase_events,started_at,timestamp with time zone,YES
structural_theme_graph_evolution_phase_events,completed_at,timestamp with time zone,YES
structural_theme_graph_evolution_phase_events,runtime_seconds,numeric,YES
structural_theme_graph_evolution_phase_events,error_message,text,YES
structural_theme_graph_evolution_phase_events,metadata,jsonb,NO
structural_theme_graph_evolution_phase_events,created_at,timestamp with time zone,NO
structural_theme_graph_evolution_runs,id,bigint,NO
structural_theme_graph_evolution_runs,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_graph_evolution_runs,run_date_sgt,date,NO
structural_theme_graph_evolution_runs,pipeline_name,text,NO
structural_theme_graph_evolution_runs,anchor_theme_name,text,NO
structural_theme_graph_evolution_runs,theme_name,text,YES
structural_theme_graph_evolution_runs,status,text,NO
structural_theme_graph_evolution_runs,github_run_id,text,YES
structural_theme_graph_evolution_runs,github_workflow,text,YES
structural_theme_graph_evolution_runs,github_repository,text,YES
structural_theme_graph_evolution_runs,github_branch,text,YES
structural_theme_graph_evolution_runs,phase3a1_status,text,YES
structural_theme_graph_evolution_runs,phase3a_status,text,YES
structural_theme_graph_evolution_runs,phase3a2_status,text,YES
structural_theme_graph_evolution_runs,phase3b_status,text,YES
structural_theme_graph_evolution_runs,phase3c_status,text,YES
structural_theme_graph_evolution_runs,phase3d_status,text,YES
structural_theme_graph_evolution_runs,phase3e_status,text,YES
structural_theme_graph_evolution_runs,phase4a_status,text,YES
structural_theme_graph_evolution_runs,phase4b_status,text,YES
structural_theme_graph_evolution_runs,phases_started,integer,NO
structural_theme_graph_evolution_runs,phases_succeeded,integer,NO
structural_theme_graph_evolution_runs,phases_failed,integer,NO
structural_theme_graph_evolution_runs,phases_skipped,integer,NO
structural_theme_graph_evolution_runs,total_runtime_seconds,numeric,YES
structural_theme_graph_evolution_runs,failure_phase,text,YES
structural_theme_graph_evolution_runs,error_message,text,YES
structural_theme_graph_evolution_runs,checkpoint_status,text,NO
structural_theme_graph_evolution_runs,evolution_metadata,jsonb,NO
structural_theme_graph_evolution_runs,created_at,timestamp with time zone,NO
structural_theme_graph_evolution_runs,updated_at,timestamp with time zone,NO
structural_theme_graph_intermediaries,id,bigint,NO
structural_theme_graph_intermediaries,run_date_sgt,date,NO
structural_theme_graph_intermediaries,intermediary_key,text,NO
structural_theme_graph_intermediaries,canonical_name,text,NO
structural_theme_graph_intermediaries,intermediary_category,text,NO
structural_theme_graph_intermediaries,inbound_edge_count,integer,NO
structural_theme_graph_intermediaries,outbound_edge_count,integer,NO
structural_theme_graph_intermediaries,total_edge_count,integer,YES
structural_theme_graph_intermediaries,source_theme_count,integer,NO
structural_theme_graph_intermediaries,target_theme_count,integer,NO
structural_theme_graph_intermediaries,continuity_potential,numeric,NO
structural_theme_graph_intermediaries,intermediary_activation_score,numeric,NO
structural_theme_graph_intermediaries,evidence_density,numeric,NO
structural_theme_graph_intermediaries,regime_stability,numeric,NO
structural_theme_graph_intermediaries,persistence_stability,numeric,NO
structural_theme_graph_intermediaries,normalized_forms,jsonb,NO
structural_theme_graph_intermediaries,component_scores,jsonb,NO
structural_theme_graph_intermediaries,metadata,jsonb,NO
structural_theme_graph_intermediaries,created_at,timestamp with time zone,NO
structural_theme_graph_intermediaries,updated_at,timestamp with time zone,NO
structural_theme_graph_intermediary_scores,id,bigint,NO
structural_theme_graph_intermediary_scores,run_date_sgt,date,NO
structural_theme_graph_intermediary_scores,intermediary_key,text,NO
structural_theme_graph_intermediary_scores,score_name,text,NO
structural_theme_graph_intermediary_scores,score_value,numeric,NO
structural_theme_graph_intermediary_scores,score_weight,numeric,NO
structural_theme_graph_intermediary_scores,score_reason,text,YES
structural_theme_graph_intermediary_scores,component_details,jsonb,NO
structural_theme_graph_intermediary_scores,created_at,timestamp with time zone,NO
structural_theme_graph_intermediary_snapshots,id,bigint,NO
structural_theme_graph_intermediary_snapshots,run_id,text,NO
structural_theme_graph_intermediary_snapshots,run_date_sgt,date,NO
structural_theme_graph_intermediary_snapshots,snapshot_type,text,NO
structural_theme_graph_intermediary_snapshots,total_intermediaries,integer,NO
structural_theme_graph_intermediary_snapshots,active_intermediaries,integer,NO
structural_theme_graph_intermediary_snapshots,top_intermediaries,jsonb,NO
structural_theme_graph_intermediary_snapshots,category_distribution,jsonb,NO
structural_theme_graph_intermediary_snapshots,aggregate_metrics,jsonb,NO
structural_theme_graph_intermediary_snapshots,created_at,timestamp with time zone,NO
structural_theme_graph_intermediary_telemetry,id,bigint,NO
structural_theme_graph_intermediary_telemetry,run_id,text,NO
structural_theme_graph_intermediary_telemetry,run_date_sgt,date,NO
structural_theme_graph_intermediary_telemetry,pipeline_name,text,NO
structural_theme_graph_intermediary_telemetry,status,text,NO
structural_theme_graph_intermediary_telemetry,edges_loaded,integer,NO
structural_theme_graph_intermediary_telemetry,candidate_nodes_loaded,integer,NO
structural_theme_graph_intermediary_telemetry,intermediaries_detected,integer,NO
structural_theme_graph_intermediary_telemetry,intermediaries_persisted,integer,NO
structural_theme_graph_intermediary_telemetry,validation_failures,integer,NO
structural_theme_graph_intermediary_telemetry,runtime_seconds,numeric,YES
structural_theme_graph_intermediary_telemetry,error_message,text,YES
structural_theme_graph_intermediary_telemetry,details,jsonb,NO
structural_theme_graph_intermediary_telemetry,created_at,timestamp with time zone,NO
structural_theme_graph_intermediary_validation,id,bigint,NO
structural_theme_graph_intermediary_validation,run_id,text,NO
structural_theme_graph_intermediary_validation,run_date_sgt,date,NO
structural_theme_graph_intermediary_validation,validation_name,text,NO
structural_theme_graph_intermediary_validation,validation_status,text,NO
structural_theme_graph_intermediary_validation,observed_value,numeric,YES
structural_theme_graph_intermediary_validation,threshold_value,numeric,YES
structural_theme_graph_intermediary_validation,message,text,YES
structural_theme_graph_intermediary_validation,details,jsonb,NO
structural_theme_graph_intermediary_validation,created_at,timestamp with time zone,NO
structural_theme_graph_nodes,id,bigint,NO
structural_theme_graph_nodes,node_key,text,NO
structural_theme_graph_nodes,node_type,text,NO
structural_theme_graph_nodes,node_label,text,NO
structural_theme_graph_nodes,theme_name,text,YES
structural_theme_graph_nodes,entity,text,YES
structural_theme_graph_nodes,sector,text,YES
structural_theme_graph_nodes,subsector,text,YES
structural_theme_graph_nodes,asset_class,text,YES
structural_theme_graph_nodes,node_metadata,jsonb,NO
structural_theme_graph_nodes,is_active,boolean,NO
structural_theme_graph_nodes,first_seen_run_date_sgt,date,NO
structural_theme_graph_nodes,last_seen_run_date_sgt,date,NO
structural_theme_graph_nodes,created_at,timestamp with time zone,NO
structural_theme_graph_nodes,updated_at,timestamp with time zone,NO
structural_theme_graph_persistence_snapshots,id,bigint,NO
structural_theme_graph_persistence_snapshots,snapshot_id,text,NO
structural_theme_graph_persistence_snapshots,run_date_sgt,date,NO
structural_theme_graph_persistence_snapshots,snapshot_version,text,NO
structural_theme_graph_persistence_snapshots,anchor_theme_name,text,YES
structural_theme_graph_persistence_snapshots,theme_name,text,YES
structural_theme_graph_persistence_snapshots,edges_analyzed,integer,NO
structural_theme_graph_persistence_snapshots,stable_edges,integer,NO
structural_theme_graph_persistence_snapshots,emerging_edges,integer,NO
structural_theme_graph_persistence_snapshots,reinforcing_edges,integer,NO
structural_theme_graph_persistence_snapshots,decaying_edges,integer,NO
structural_theme_graph_persistence_snapshots,volatile_edges,integer,NO
structural_theme_graph_persistence_snapshots,dormant_edges,integer,NO
structural_theme_graph_persistence_snapshots,avg_stability_score,numeric,YES
structural_theme_graph_persistence_snapshots,avg_reinforcement_score,numeric,YES
structural_theme_graph_persistence_snapshots,avg_decay_score,numeric,YES
structural_theme_graph_persistence_snapshots,avg_emergence_score,numeric,YES
structural_theme_graph_persistence_snapshots,strongest_persistent_edges,jsonb,NO
structural_theme_graph_persistence_snapshots,newest_emerging_edges,jsonb,NO
structural_theme_graph_persistence_snapshots,weakening_edges,jsonb,NO
structural_theme_graph_persistence_snapshots,validation_status,text,NO
structural_theme_graph_persistence_snapshots,validation_errors,jsonb,NO
structural_theme_graph_persistence_snapshots,validation_warnings,jsonb,NO
structural_theme_graph_persistence_snapshots,snapshot_metadata,jsonb,NO
structural_theme_graph_persistence_snapshots,created_at,timestamp with time zone,NO
structural_theme_graph_persistence_telemetry,id,bigint,NO
structural_theme_graph_persistence_telemetry,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_graph_persistence_telemetry,run_date_sgt,date,NO
structural_theme_graph_persistence_telemetry,pipeline_name,text,NO
structural_theme_graph_persistence_telemetry,snapshot_id,text,YES
structural_theme_graph_persistence_telemetry,status,text,NO
structural_theme_graph_persistence_telemetry,edges_read,integer,NO
structural_theme_graph_persistence_telemetry,stability_rows_upserted,integer,NO
structural_theme_graph_persistence_telemetry,validation_status,text,YES
structural_theme_graph_persistence_telemetry,validation_error_count,integer,NO
structural_theme_graph_persistence_telemetry,validation_warning_count,integer,NO
structural_theme_graph_persistence_telemetry,runtime_seconds,numeric,YES
structural_theme_graph_persistence_telemetry,github_run_id,text,YES
structural_theme_graph_persistence_telemetry,github_workflow,text,YES
structural_theme_graph_persistence_telemetry,github_repository,text,YES
structural_theme_graph_persistence_telemetry,github_branch,text,YES
structural_theme_graph_persistence_telemetry,error_message,text,YES
structural_theme_graph_persistence_telemetry,telemetry_metadata,jsonb,NO
structural_theme_graph_persistence_telemetry,created_at,timestamp with time zone,NO
structural_theme_graph_pressure_accumulation,id,bigint,NO
structural_theme_graph_pressure_accumulation,run_date_sgt,date,NO
structural_theme_graph_pressure_accumulation,pressure_key,text,NO
structural_theme_graph_pressure_accumulation,pressure_scope,text,NO
structural_theme_graph_pressure_accumulation,anchor_theme_name,text,YES
structural_theme_graph_pressure_accumulation,theme_name,text,YES
structural_theme_graph_pressure_accumulation,source_node_key,text,YES
structural_theme_graph_pressure_accumulation,target_node_key,text,YES
structural_theme_graph_pressure_accumulation,target_node_type,text,YES
structural_theme_graph_pressure_accumulation,edge_type,text,YES
structural_theme_graph_pressure_accumulation,pressure_direction,text,NO
structural_theme_graph_pressure_accumulation,pressure_score,numeric,NO
structural_theme_graph_pressure_accumulation,positive_pressure,numeric,NO
structural_theme_graph_pressure_accumulation,negative_pressure,numeric,NO
structural_theme_graph_pressure_accumulation,reinforcing_pressure,numeric,NO
structural_theme_graph_pressure_accumulation,decay_pressure,numeric,NO
structural_theme_graph_pressure_accumulation,emergence_pressure,numeric,NO
structural_theme_graph_pressure_accumulation,drift_pressure,numeric,NO
structural_theme_graph_pressure_accumulation,persistence_pressure,numeric,NO
structural_theme_graph_pressure_accumulation,volatility_pressure,numeric,NO
structural_theme_graph_pressure_accumulation,saturation_score,numeric,NO
structural_theme_graph_pressure_accumulation,imbalance_score,numeric,NO
structural_theme_graph_pressure_accumulation,pressure_regime,text,NO
structural_theme_graph_pressure_accumulation,pressure_status,text,NO
structural_theme_graph_pressure_accumulation,contributing_edges,integer,NO
structural_theme_graph_pressure_accumulation,contributing_transitions,integer,NO
structural_theme_graph_pressure_accumulation,contributing_drift_events,integer,NO
structural_theme_graph_pressure_accumulation,pressure_metadata,jsonb,NO
structural_theme_graph_pressure_accumulation,created_at,timestamp with time zone,NO
structural_theme_graph_pressure_accumulation,updated_at,timestamp with time zone,NO
structural_theme_graph_pressure_snapshots,id,bigint,NO
structural_theme_graph_pressure_snapshots,snapshot_id,text,NO
structural_theme_graph_pressure_snapshots,run_date_sgt,date,NO
structural_theme_graph_pressure_snapshots,snapshot_version,text,NO
structural_theme_graph_pressure_snapshots,anchor_theme_name,text,YES
structural_theme_graph_pressure_snapshots,theme_name,text,YES
structural_theme_graph_pressure_snapshots,pressure_rows_generated,integer,NO
structural_theme_graph_pressure_snapshots,low_pressure_count,integer,NO
structural_theme_graph_pressure_snapshots,moderate_pressure_count,integer,NO
structural_theme_graph_pressure_snapshots,high_pressure_count,integer,NO
structural_theme_graph_pressure_snapshots,extreme_pressure_count,integer,NO
structural_theme_graph_pressure_snapshots,building_count,integer,NO
structural_theme_graph_pressure_snapshots,persistent_count,integer,NO
structural_theme_graph_pressure_snapshots,stressed_count,integer,NO
structural_theme_graph_pressure_snapshots,saturated_count,integer,NO
structural_theme_graph_pressure_snapshots,imbalanced_count,integer,NO
structural_theme_graph_pressure_snapshots,releasing_count,integer,NO
structural_theme_graph_pressure_snapshots,avg_pressure_score,numeric,YES
